"id_cliente;renda;profissao;val_compra;val_venda;tm_compra;tm_venda;acoes;acoes_dif;ativo_m1;ligou_cr_m1"
"928737025;De 10 a 15k;B;8438,114141;23916,39988;14,06352357;26,57377765;17100;101;1;0"
"748667708;De 5 a 10k;A;4098,069605;5561,08576;10,24517401;13,9027144;14000;32;1;0"
"539656464;De 10 a 15k;A;23761,6356;16335,13573;15,8410904;27,22522622;9600;17;1;0"
"679409450;De 10 a 15k;A;0;0;;;12300;86;1;0"
"611896004;De 5 a 10k;C;11885,9373;0;29,71484324;;17600;119;1;0"
"641461706;De 5 a 10k;B;7108,322963;8363,679999;17,77080741;13,93946666;11400;47;1;0"
"395757340;De 0 a 5k;B;3065,719915;0;15,32859958;;700;1;0;1"
"842404555;De 0 a 5k;A;13518,08741;0;27,03617482;;1700;3;1;0"
"282432326;De 0 a 5k;C;0;2825,258211;;14,12629106;9600;18;1;0"
"981261093;De 0 a 5k;C;0;2111,650377;;10,55825189;9400;52;1;1"
"538675428;De 5 a 10k;B;4837,133985;0;24,18566993;;19000;36;1;1"
"179357475;De 15 a 20k;C;40345,1056;40837,20499;20,1725528;25,52325312;29600;52;1;0"
"483034839;De 5 a 10k;C;0;19984,78793;;24,98098491;600;2;1;0"
"874389110;De 5 a 10k;B;11883,71988;0;11,88371988;;7800;29;1;1"
"263376390;De 5 a 10k;B;14189,24142;0;14,18924142;;10800;22;1;1"
"869031692;De 5 a 10k;A;0;19151,54665;;19,15154665;10200;24;1;0"
"973126157;De 5 a 10k;C;14762,68996;11326,37275;18,45336246;11,32637275;8000;35;1;0"
"287058690;De 5 a 10k;C;0;12125,21881;;15,15652351;19000;36;1;0"
"544950179;De 0 a 5k;A;8594,508697;13612,91522;17,18901739;27,22583045;2900;8;1;0"
"252549836;De 0 a 5k;C;8303,862784;4133,817867;27,67954261;13,77939289;5200;9;1;0"
"711913391;De 0 a 5k;A;2483,097168;1985,092501;24,83097168;19,85092501;9600;21;1;0"
"867726164;De 10 a 15k;B;18762,6638;0;20,84740423;;18000;33;1;1"
"975945581;De 0 a 5k;C;2438,435855;10230,10072;24,38435855;25,5752518;4000;9;1;0"
"603631013;De 0 a 5k;B;1817,62973;3530,421311;18,1762973;17,65210655;3100;7;0;1"
"898574345;De 15 a 20k;B;0;43820,97201;;21,910486;17200;162;1;0"
"768639987;De 15 a 20k;C;0;0;;;10800;27;0;1"
"620822761;De 0 a 5k;C;2863,246506;13507,7059;14,31623253;27,01541181;3000;8;1;0"
"518898008;De 10 a 15k;B;3097,748053;10085,65638;10,32582684;16,8094273;29400;60;1;0"
"138986058;De 0 a 5k;B;7294,116754;14977,28962;14,58823351;29,95457924;2100;4;1;0"
"479047893;De 5 a 10k;A;0;22019,1542;;22,0191542;4000;20;1;0"
"352292968;De 5 a 10k;A;9333,071283;4084,027045;11,6663391;20,42013523;12800;44;1;0"
"658728564;De 0 a 5k;C;2295,415402;0;11,47707701;;7500;13;1;0"
"589342467;De 0 a 5k;C;5658,516735;0;28,29258367;;6600;12;0;1"
"592775166;De 10 a 15k;A;9950,271521;17175,70943;11,05585725;28,62618238;5400;47;1;1"
"651004760;De 10 a 15k;A;6665,968242;11291,53683;22,21989414;18,81922805;3900;10;1;0"
"822514521;De 5 a 10k;A;0;0;;;15400;29;0;1"
"306158155;De 10 a 15k;B;14032,68148;35241,23683;23,38780247;29,36769736;5700;18;1;0"
"645637077;De 0 a 5k;B;3292,592699;0;10,975309;;1100;3;1;1"
"802037401;De 10 a 15k;A;29448,04196;0;19,63202797;;1800;8;1;0"
"900595679;De 0 a 5k;C;0;1198,973813;;11,98973813;1000;2;1;0"
"484720156;De 5 a 10k;A;8560,348821;0;10,70043603;;1600;4;1;0"
"590881843;De 0 a 5k;A;11822,18315;2829,783326;23,64436629;14,14891663;7000;23;1;0"
"891563963;De 0 a 5k;B;0;13611,24939;;27,22249878;4900;19;1;0"
"947099154;De 0 a 5k;B;1187,698824;7611,040277;11,87698824;15,22208055;8000;27;1;0"
"932299840;De 0 a 5k;B;0;4842,104027;;24,21052013;4600;12;1;0"
"735315648;De 10 a 15k;A;0;21676,61139;;24,08512377;22200;88;1;0"
"525792280;De 10 a 15k;B;17360,09563;0;28,93349271;;24600;75;1;1"
"706331561;De 10 a 15k;A;0;0;;;900;2;0;0"
"536715878;De 0 a 5k;A;0;0;;;8200;20;0;1"
"587402718;De 0 a 5k;C;8065,762972;0;16,13152594;;5900;23;1;0"
"161949546;De 5 a 10k;B;25917,30006;5026,529142;25,91730006;12,56632285;1800;5;1;0"
"253300160;De 5 a 10k;B;0;11389,44985;;18,98241642;8400;19;1;0"
"658273107;De 0 a 5k;A;4224,338117;10406,03683;14,08112706;26,01509207;900;2;1;1"
"181327300;De 0 a 5k;A;11382,18729;13596,22828;28,45546823;27,19245657;2900;8;1;0"
"423663277;De 5 a 10k;C;0;0;;;10400;58;1;0"
"844794347;De 0 a 5k;A;1845,768709;0;18,45768709;;5400;20;1;0"
"947493279;De 5 a 10k;B;2142,652788;8527,468023;10,71326394;14,21244671;9400;72;1;0"
"549563814;De 10 a 15k;A;0;0;;;29700;272;1;0"
"824438469;De 0 a 5k;A;9701,971836;11644,48024;24,25492959;23,28896048;700;2;1;0"
"416045130;De 10 a 15k;A;0;24342,07362;;16,22804908;21900;137;1;0"
"830929783;De 0 a 5k;A;6755,853194;0;22,51951065;;7900;18;1;0"
"232670928;De 10 a 15k;B;0;35330,17309;;29,44181091;22200;42;1;0"
"280084339;De 15 a 20k;B;0;4934,92344;;12,3373086;10400;20;1;0"
"146440835;De 5 a 10k;A;14510,23437;4328,718914;14,51023437;21,64359457;10600;58;1;0"
"691199543;De 0 a 5k;C;4114,112571;0;20,57056286;;5400;32;1;0"
"903157013;De 10 a 15k;B;0;12366,76779;;10,30563983;10200;18;1;0"
"620798043;De 5 a 10k;A;3636,497267;0;18,18248634;;14800;38;1;1"
"622538258;De 0 a 5k;C;0;0;;;1900;5;0;1"
"339143686;De 5 a 10k;C;8313,930221;11225,4518;20,78482555;18,70908634;17600;65;1;0"
"122689970;De 15 a 20k;C;0;41396,93032;;25,87308145;34800;97;1;1"
"853300608;De 0 a 5k;B;0;11098,38665;;27,74596662;9300;16;1;0"
"797159364;De 15 a 20k;C;0;0;;;3600;9;0;1"
"103019851;De 0 a 5k;A;0;0;;;600;1;1;1"
"798937502;De 0 a 5k;B;3322,981871;7459,849676;11,07660624;14,91969935;8100;16;1;0"
"238803739;De 10 a 15k;C;12901,66924;0;21,50278207;;9000;55;1;0"
"477204522;De 5 a 10k;A;4342,831941;7492,081746;21,7141597;12,48680291;12800;88;1;0"
"823555624;De 10 a 15k;A;12724,78126;0;14,13864585;;6000;16;1;0"
"869190731;De 0 a 5k;B;4079,559119;5387,122157;20,39779559;26,93561079;6700;19;1;0"
"626958291;De 5 a 10k;C;9197,91305;0;15,32985508;;10000;40;1;0"
"564914249;De 10 a 15k;A;0;40129,08406;;26,75272271;11400;54;1;1"
"996456501;De 5 a 10k;C;0;0;;;7600;14;0;1"
"666184811;De 5 a 10k;B;0;4528,810847;;22,64405424;9200;20;1;1"
"664208576;De 0 a 5k;B;0;2299,122873;;11,49561437;8400;26;1;0"
"370790436;De 15 a 20k;B;44660,3662;0;22,3301831;;32800;85;1;0"
"583289981;De 5 a 10k;B;0;5478,620087;;27,39310043;15200;38;1;0"
"578440623;De 0 a 5k;A;0;0;;;3800;13;1;0"
"188221895;De 5 a 10k;B;0;9192,384688;;15,32064115;13800;50;1;1"
"188231720;De 15 a 20k;C;24493,70394;13046,26258;15,30856496;16,30782822;32800;137;1;0"
"637637259;De 0 a 5k;B;14531,70149;0;29,06340297;;5200;35;1;0"
"378197794;De 15 a 20k;A;28773,8937;21824,17182;23,97824475;27,28021477;10000;22;1;1"
"559601710;De 5 a 10k;C;0;0;;;8600;18;0;1"
"853333426;De 0 a 5k;C;0;13141,73829;;26,28347659;3800;21;1;1"
"544947448;De 5 a 10k;A;0;0;;;17200;35;1;0"
"259230771;De 0 a 5k;A;0;0;;;1500;8;0;1"
"736616556;De 5 a 10k;B;0;11741,18339;;29,35295848;7800;25;1;0"
"916037519;De 10 a 15k;B;0;6965,944587;;23,21981529;16500;28;1;0"
"328161505;De 0 a 5k;C;0;14689,15197;;29,37830394;4000;8;1;0"
"421086987;De 15 a 20k;C;0;7443,2058;;18,6080145;23600;99;1;0"
"944734484;De 15 a 20k;A;31019,35745;0;19,38709841;;38800;123;1;1"
"701578047;De 15 a 20k;B;22853,99512;0;11,42699756;;6400;21;1;0"
"341304113;De 10 a 15k;B;22829,02337;12975,76716;15,21934891;21,6262786;25200;50;1;1"
"169583299;De 5 a 10k;A;0;13656,46959;;22,76078266;400;1;1;0"
"293520567;De 15 a 20k;B;43625,21494;0;21,81260747;;13600;120;1;0"
"440180348;De 0 a 5k;B;5041,823585;0;10,08364717;;4700;12;1;1"
"140690770;De 0 a 5k;A;2863,328007;0;14,31664004;;5100;9;1;0"
"849677316;De 15 a 20k;B;0;22439,43034;;14,02464396;24400;190;1;0"
"633893360;De 10 a 15k;C;0;0;;;9000;20;0;1"
"556420214;De 0 a 5k;C;0;0;;;5700;35;0;1"
"814749265;De 0 a 5k;C;8770,886882;12778,34639;21,92721721;25,55669278;1600;9;1;0"
"826511275;De 0 a 5k;A;0;0;;;2700;6;0;1"
"978724602;De 5 a 10k;C;9838,952388;0;24,59738097;;20000;34;1;1"
"357388130;De 5 a 10k;B;14746,11256;0;18,4326407;;11200;23;1;1"
"722830822;De 10 a 15k;A;12103,47198;37320,46226;20,1724533;24,88030817;2700;6;1;0"
"705419984;De 0 a 5k;C;4800,039155;9277,462543;24,00019578;23,19365636;5200;10;1;1"
"353847311;De 5 a 10k;A;0;21051,67698;;26,31459622;3000;13;1;0"
"436821639;De 5 a 10k;A;4110,574497;0;20,55287248;;18200;36;1;0"
"333254396;De 10 a 15k;B;16068,64877;0;26,78108129;;25500;75;1;0"
"307638472;De 5 a 10k;A;5831,197476;11094,39731;14,57799369;18,49066219;12000;55;1;0"
"385090530;De 15 a 20k;C;0;32916,58776;;16,45829388;27600;94;1;0"
"644829589;De 0 a 5k;C;11353,16552;3312,69438;28,3829138;16,5634719;1900;5;1;0"
"167877660;De 0 a 5k;C;5423,376237;5464,178658;13,55844059;27,32089329;3700;8;1;0"
"696572139;De 0 a 5k;A;0;2004,635797;;20,04635797;1100;3;1;0"
"160795949;De 0 a 5k;C;0;0;;;8200;33;1;0"
"801316232;De 0 a 5k;A;0;7247,274901;;24,157583;6400;17;1;0"
"958232008;De 5 a 10k;A;16505,41721;0;16,50541721;;12400;39;1;1"
"599821015;De 0 a 5k;C;2284,211994;0;22,84211994;;6900;13;0;1"
"502001708;De 10 a 15k;B;0;23532,36754;;26,14707505;25200;162;1;0"
"696450253;De 0 a 5k;A;4210,614994;5471,603411;21,05307497;13,67900853;9600;55;1;0"
"233701419;De 5 a 10k;B;3211,181603;0;16,05590802;;9000;57;1;0"
"837776103;De 0 a 5k;B;0;0;;;2400;13;0;0"
"797962796;De 10 a 15k;C;8499,48518;0;14,16580863;;600;2;1;0"
"526678792;De 0 a 5k;B;0;12408,74156;;24,81748312;2500;7;1;0"
"388895572;De 5 a 10k;C;0;11556,84021;;11,55684021;12000;44;1;0"
"893402869;De 0 a 5k;C;0;6191,138224;;20,63712741;8600;21;1;0"
"129969238;De 0 a 5k;A;4415,478249;0;22,07739124;;5300;9;1;0"
"460728566;De 5 a 10k;B;0;0;;;16200;61;1;0"
"554323042;De 0 a 5k;B;2284,416708;0;22,84416708;;3700;8;1;0"
"649614459;De 15 a 20k;C;6389,580462;42952,6231;15,97395116;26,84538943;1600;6;1;1"
"886338808;De 0 a 5k;B;2494,577614;0;24,94577614;;2500;11;0;1"
"372150267;De 0 a 5k;A;0;5041,854562;;10,08370912;3200;8;1;0"
"990160820;De 5 a 10k;B;0;0;;;10200;22;1;0"
"799157132;De 5 a 10k;C;0;0;;;11800;23;1;0"
"123506111;De 0 a 5k;B;3518,462399;0;17,59231199;;5900;27;0;1"
"293580608;De 0 a 5k;B;5025,679157;1996,217301;12,56419789;19,96217301;4300;8;1;0"
"290752939;De 0 a 5k;B;13275,5049;7066,034745;26,55100981;23,55344915;1800;4;1;0"
"300755878;De 0 a 5k;B;12683,49559;0;25,36699119;;7400;16;1;0"
"810181846;De 0 a 5k;B;0;10508,48463;;21,01696926;8600;26;1;0"
"133076531;De 10 a 15k;B;22275,823;0;14,85054867;;23400;109;1;0"
"879677471;De 10 a 15k;B;0;7572,710451;;25,24236817;29100;83;1;0"
"842550568;De 5 a 10k;C;8476,993828;5772,159185;10,59624229;28,86079593;4800;15;1;0"
"665255546;De 5 a 10k;A;0;16378,0834;;27,29680566;15000;37;1;0"
"358709902;De 5 a 10k;B;16118,75747;24352,11281;20,14844684;24,35211281;13400;36;1;1"
"607906495;De 10 a 15k;C;3392,045345;19031,88558;11,30681782;15,85990465;7500;20;1;0"
"870351954;De 5 a 10k;A;20069,44521;13164,71286;25,08680652;21,9411881;17200;53;1;0"
"192234674;De 0 a 5k;B;5889,421827;0;29,44710913;;4100;11;1;0"
"904747865;De 0 a 5k;C;0;0;;;5200;15;0;1"
"903140395;De 0 a 5k;C;10469,13174;0;26,17282935;;8500;37;1;0"
"112305266;De 0 a 5k;B;14949,06536;5277,364713;29,89813072;17,59121571;1000;2;1;0"
"319796972;De 0 a 5k;C;0;0;;;7700;25;0;1"
"460455116;De 0 a 5k;C;1267,242095;8654,904014;12,67242095;17,30980803;4900;10;1;1"
"558033825;De 0 a 5k;C;11779,98398;9255,870518;29,44995994;18,51174104;2900;28;1;1"
"100881785;De 5 a 10k;C;0;12055,21603;;15,06902004;14000;39;1;0"
"910173208;De 5 a 10k;B;0;0;;;17000;36;1;0"
"739810048;De 5 a 10k;C;7446,665956;0;12,41110993;;8200;57;1;0"
"289610438;De 0 a 5k;B;13370,20825;2347,705951;26,7404165;11,73852975;3000;11;1;1"
"773627573;De 15 a 20k;A;21122,92976;17043,95131;26,4036622;21,30493913;19600;76;1;0"
"766580693;De 10 a 15k;B;15437,67453;36545,72407;12,86472877;24,36381604;10500;20;1;1"
"525329261;De 5 a 10k;B;20113,95349;0;25,14244186;;15400;62;1;0"
"771661447;De 5 a 10k;B;10026,78158;0;10,02678158;;14200;69;1;0"
"701475315;De 0 a 5k;C;7384,444404;13416,3841;24,61481468;26,83276819;4200;7;1;1"
"549826461;De 0 a 5k;A;0;1321,831438;;13,21831438;5500;14;1;0"
"237493109;De 10 a 15k;A;36853,70615;5702,373923;24,56913743;19,00791308;1800;4;1;0"
"811736459;De 5 a 10k;B;10243,39617;0;25,60849043;;18000;65;1;0"
"679740472;De 10 a 15k;A;24706,01492;0;27,45112769;;5400;50;1;0"
"416126622;De 10 a 15k;C;31477,31674;27303,10707;20,98487783;22,75258923;24900;51;1;0"
"416244497;De 5 a 10k;B;19602,04405;21882,80743;19,60204405;21,88280743;11800;65;1;0"
"929462560;De 15 a 20k;B;40717,96756;28181,02281;25,44872973;17,61313926;36800;118;1;0"
"513042728;De 10 a 15k;A;0;12046,58194;;20,07763657;21600;97;1;0"
"723014362;De 5 a 10k;B;0;5516,778178;;27,58389089;2600;6;1;0"
"119554174;De 5 a 10k;C;4371,491705;0;10,92872926;;3800;7;1;0"
"234469246;De 0 a 5k;C;3641,635969;0;12,13878656;;2900;10;1;0"
"366093597;De 15 a 20k;B;0;17435,42867;;21,79428584;37200;103;1;0"
"223785327;De 0 a 5k;B;1361,830818;2596,810042;13,61830818;25,96810042;9600;67;1;1"
"679793532;De 5 a 10k;A;9600,208853;25507,65297;16,00034809;25,50765297;13800;40;1;1"
"410806502;De 0 a 5k;A;7854,567965;5206,694636;26,18189322;26,03347318;8300;19;1;0"
"322390058;De 0 a 5k;C;4352,542056;2185,238529;10,88135514;21,85238529;5100;34;1;0"
"368223532;De 0 a 5k;A;7214,046064;5411,948205;24,04682021;18,03982735;8900;16;1;0"
"810618959;De 10 a 15k;B;16313,26218;27552,14463;18,12584687;22,96012052;7800;54;1;1"
"430417221;De 10 a 15k;C;3613,936027;20045,28676;12,04645342;16,70440564;21600;73;1;1"
"748519696;De 0 a 5k;B;12686,42346;6378,367533;25,37284692;21,26122511;9100;90;1;1"
"948717700;De 10 a 15k;B;0;17086,8627;;28,4781045;3300;23;1;0"
"615789224;De 10 a 15k;C;14268,84958;4197,233597;23,78141597;13,99077866;10200;17;1;0"
"713397656;De 0 a 5k;C;4569,021935;0;15,23007312;;300;1;0;1"
"479609108;De 0 a 5k;C;5991,066389;7063,458198;29,95533195;23,54486066;600;2;1;0"
"361659177;De 15 a 20k;C;0;42370,93999;;26,4818375;10000;27;1;1"
"410329998;De 10 a 15k;C;18919,04234;0;12,61269489;;24900;82;1;0"
"555346037;De 5 a 10k;C;10602,74259;11045,51882;17,67123765;18,40919803;16200;68;1;0"
"939628550;De 15 a 20k;B;7779,430011;0;19,44857503;;7200;13;1;0"
"128917788;De 5 a 10k;C;0;8258,7571;;13,76459517;9000;64;1;1"
"442753916;De 5 a 10k;C;3981,344844;0;19,90672422;;9200;89;1;1"
"674791849;De 15 a 20k;B;30972,89091;42130,12317;25,81074243;26,33132698;15600;43;1;0"
"757147373;De 15 a 20k;A;34713,75822;0;21,69609889;;17200;114;1;0"
"600969870;De 15 a 20k;A;24506,88591;11639,49653;20,42240492;14,54937066;4000;10;1;1"
"495161855;De 5 a 10k;C;0;4272,326975;;10,68081744;19800;57;1;1"
"942007866;De 5 a 10k;B;12967,84081;7020,112814;16,20980101;11,70018802;17600;44;1;0"
"686124741;De 0 a 5k;B;12023,34971;4409,453;24,04669942;11,0236325;9700;26;1;0"
"552918771;De 0 a 5k;B;0;13689,06516;;27,37813032;5200;15;1;0"
"141094026;De 0 a 5k;C;5717,422718;12339,55633;14,29355679;24,67911266;5700;16;1;0"
"635622928;De 0 a 5k;C;0;9707,164636;;24,26791159;6500;57;1;0"
"736159471;De 0 a 5k;A;0;12598,92614;;25,19785228;5200;9;1;0"
"275684330;De 0 a 5k;C;5642,945073;1058,53678;11,28589015;10,5853678;100;1;1;0"
"740502148;De 10 a 15k;A;34768,23683;32339,43061;23,17882455;26,9495255;29100;66;1;0"
"115393826;De 0 a 5k;C;3891,201527;3329,729684;19,45600764;11,09909895;7300;13;1;0"
"258569118;De 10 a 15k;A;32799,13775;0;27,33261479;;10500;47;1;0"
"223179535;De 5 a 10k;C;0;8092,015012;;20,23003753;15800;74;1;0"
"913950287;De 0 a 5k;B;4462,740012;0;11,15685003;;6700;20;1;0"
"827058953;De 0 a 5k;A;8229,19292;11490,27685;27,43064307;28,72569212;9100;55;1;1"
"928674712;De 0 a 5k;A;0;12073,73952;;24,14747905;100;0;1;0"
"322864737;De 5 a 10k;C;12494,55728;4480,418225;12,49455728;22,40209112;2200;6;1;0"
"535219285;De 0 a 5k;C;8128,417506;0;16,25683501;;700;3;1;0"
"583878791;De 0 a 5k;C;0;2626,950132;;26,26950132;8400;31;1;1"
"763967100;De 5 a 10k;B;27915,57234;9763,782493;27,91557234;12,20472812;5200;14;1;0"
"539043550;De 5 a 10k;C;6914,190369;25606,13049;17,28547592;25,60613049;15000;44;1;1"
"130695878;De 5 a 10k;C;9356,824241;22725,19969;15,59470707;28,40649962;9200;24;1;0"
"716427112;De 5 a 10k;C;0;21553,90761;;26,94238451;18000;52;1;0"
"897431662;De 0 a 5k;A;4268,613991;0;10,67153498;;100;0;1;0"
"383072490;De 0 a 5k;C;2972,645759;0;29,72645759;;9600;80;1;0"
"637160122;De 5 a 10k;B;5335,200204;8042,93695;13,33800051;20,10734237;3200;7;1;0"
"531693604;De 5 a 10k;A;2752,147731;3776,670519;13,76073866;18,8833526;1200;2;1;0"
"525915340;De 0 a 5k;A;0;0;;;8300;47;1;0"
"654489723;De 5 a 10k;C;12743,20108;2322,631776;21,23866846;11,61315888;2600;25;1;1"
"666571136;De 0 a 5k;A;0;4909,069149;;24,54534574;8000;21;1;1"
"947643954;De 10 a 15k;A;11605,39166;0;19,34231943;;30000;124;1;1"
"113809308;De 10 a 15k;B;8702,922501;13993,52545;14,50487083;23,32254241;17400;38;1;1"
"835405731;De 10 a 15k;B;34371,0085;0;28,64250708;;12600;45;1;0"
"925284484;De 0 a 5k;B;0;6542,444208;;21,80814736;5300;16;1;0"
"522718140;De 10 a 15k;C;0;20533,58583;;13,68905722;23100;53;1;0"
"534126876;De 0 a 5k;B;1531,591419;5361,641418;15,31591419;17,87213806;4300;22;1;0"
"498076249;De 0 a 5k;A;4865,779224;9441,754624;24,32889612;18,88350925;3300;6;1;1"
"720326068;De 15 a 20k;A;0;0;;;12800;40;1;0"
"555676610;De 5 a 10k;C;14966,75673;22147,36836;14,96675673;27,68421045;15200;119;1;0"
"987059607;De 10 a 15k;B;20273,28333;0;22,52587037;;21300;59;1;0"
"413904656;De 5 a 10k;A;0;0;;;3600;7;0;1"
"879375179;De 10 a 15k;B;0;0;;;21900;124;1;1"
"291103697;De 5 a 10k;B;0;7849,019779;;13,08169963;16200;143;1;1"
"741280262;De 10 a 15k;A;31972,86307;0;21,31524204;;6300;23;1;0"
"731210236;De 0 a 5k;B;9055,626926;1370,5748;22,63906732;13,705748;5300;14;1;0"
"286623064;De 5 a 10k;A;17739,53646;0;22,17442058;;7800;26;1;0"
"290819328;De 10 a 15k;B;9715,317891;0;10,79479766;;11100;23;1;0"
"315186953;De 15 a 20k;B;0;0;;;23600;41;1;0"
"922482860;De 0 a 5k;B;2069,185972;4878,638757;10,34592986;12,19659689;6300;13;1;0"
"279016335;De 0 a 5k;A;1726,653861;0;17,26653861;;5300;16;1;1"
"428258376;De 5 a 10k;B;3577,200783;0;17,88600391;;18800;80;1;0"
"425267644;De 0 a 5k;B;10067,67754;1659,71272;20,13535508;16,5971272;3300;9;1;0"
"207044503;De 0 a 5k;C;10378,32591;4383,610762;20,75665183;21,91805381;800;2;1;0"
"786087533;De 0 a 5k;B;1483,884807;14396,94817;14,83884807;28,79389634;4400;12;1;0"
"934381934;De 10 a 15k;A;22088,37126;0;24,54263473;;23100;41;1;0"
"363457172;De 5 a 10k;B;0;2171,643047;;10,85821524;8400;18;0;1"
"209110309;De 0 a 5k;C;14620,391;0;29,24078199;;4100;29;1;1"
"622933739;De 0 a 5k;B;3353,101793;4072,237869;11,17700598;10,18059467;3900;9;1;0"
"710143994;De 10 a 15k;B;15521,24372;0;25,86873954;;12300;39;1;0"
"624872183;De 0 a 5k;C;4711,965176;4301,78996;15,70655059;21,5089498;4400;12;1;1"
"724118968;De 5 a 10k;C;22013,97887;13818,97053;27,51747359;17,27371316;13400;129;1;1"
"147485627;De 5 a 10k;A;0;0;;;17400;32;0;1"
"862269534;De 5 a 10k;B;11433,14344;5310,366655;19,05523906;26,55183327;3400;26;1;1"
"520451199;De 15 a 20k;C;0;0;;;13200;24;0;1"
"719857640;De 0 a 5k;B;1402,470748;5139,799703;14,02470748;25,69899851;500;3;1;0"
"187652806;De 0 a 5k;A;0;0;;;4400;11;1;1"
"418320715;De 15 a 20k;A;45038,88965;0;28,14930603;;21200;49;1;0"
"886533089;De 5 a 10k;A;9966,234445;6870,12705;16,61039074;11,45021175;15000;37;1;0"
"430532267;De 0 a 5k;B;0;8443,784933;;16,88756987;1500;4;1;0"
"110631773;De 10 a 15k;B;22003,27993;18866,50096;24,44808881;12,5776673;1800;11;1;0"
"333707136;De 0 a 5k;A;12277,35861;2004,170715;24,55471723;20,04170715;5500;11;1;0"
"375096891;De 5 a 10k;C;0;8248,23381;;20,62058452;4800;13;1;1"
"692202430;De 0 a 5k;C;12869,59165;7628,698754;25,7391833;25,42899585;8200;26;1;0"
"558853605;De 5 a 10k;C;26925,66323;11058,52028;26,92566323;18,43086713;19800;38;1;0"
"722680111;De 0 a 5k;B;7831,635173;11638,80158;26,10545058;29,09700396;9800;19;1;0"
"578772721;De 5 a 10k;A;4854,362282;15713,6401;24,27181141;15,7136401;13800;73;1;0"
"333449493;De 10 a 15k;A;24068,12821;29500,29442;26,74236468;24,58357868;19800;79;1;0"
"978676904;De 0 a 5k;A;10278,57693;14437,16517;25,69644233;28,87433033;2300;6;1;0"
"652231272;De 15 a 20k;B;18657,44677;0;15,5478723;;9600;21;1;0"
"150707582;De 5 a 10k;B;26550,88818;16228,84954;26,55088818;27,04808257;19600;56;1;1"
"877753303;De 5 a 10k;B;0;0;;;10200;23;0;1"
"643433761;De 0 a 5k;A;0;0;;;1200;2;0;1"
"152271981;De 0 a 5k;A;5246,233239;0;26,23116619;;8400;28;1;1"
"424196678;De 15 a 20k;C;14577,01001;21594,90355;12,14750834;10,79745178;30000;53;1;1"
"650613819;De 5 a 10k;C;5507,67918;12387,51293;27,5383959;20,64585488;2400;5;1;1"
"492400931;De 10 a 15k;C;0;3433,893868;;11,44631289;11100;21;1;0"
"269901036;De 0 a 5k;B;11538,69242;5262,497754;23,07738483;10,52499551;1700;3;1;0"
"400309806;De 0 a 5k;C;8261,490398;10978,45817;20,653726;27,44614542;9500;25;1;0"
"422887077;De 0 a 5k;B;6842,062804;4655,591621;17,10515701;15,51863874;5600;19;1;0"
"350822948;De 15 a 20k;A;5978,558024;0;14,94639506;;26400;66;1;0"
"440032153;De 5 a 10k;B;3776,496108;0;18,88248054;;1600;10;1;0"
"549253012;De 5 a 10k;A;15200,98708;25339,16768;19,00123385;25,33916768;17800;30;1;0"
"931134270;De 0 a 5k;C;0;4205,505264;;14,01835088;3300;20;1;1"
"612534486;De 5 a 10k;A;9824,006168;20789,2558;16,37334361;25,98656975;17400;110;1;0"
"961416897;De 5 a 10k;B;0;0;;;11200;28;0;0"
"193878988;De 0 a 5k;A;5289,992427;8778,787721;13,22498107;21,9469693;7900;18;1;0"
"232243913;De 10 a 15k;C;8625,781708;20213,87732;28,75260569;22,45986369;16200;116;1;0"
"461902265;De 5 a 10k;A;15993,25887;0;26,65543145;;1600;3;1;0"
"477650350;De 5 a 10k;B;0;0;;;16800;49;1;0"
"324482530;De 0 a 5k;B;4355,218696;2405,574909;21,77609348;24,05574909;700;1;1;0"
"379559600;De 15 a 20k;A;24301,33178;0;20,25110981;;22400;78;1;0"
"371800035;De 0 a 5k;C;0;0;;;9500;23;0;1"
"566139995;De 0 a 5k;A;0;7549,196774;;15,09839355;8100;26;1;0"
"293436005;De 10 a 15k;C;26198,07039;0;17,46538026;;30000;51;1;0"
"200048762;De 0 a 5k;A;0;0;;;600;1;0;0"
"757894292;De 5 a 10k;C;5094,103797;5748,716924;25,47051898;14,37179231;10600;23;1;0"
"340840013;De 0 a 5k;B;0;3112,236331;;15,56118165;100;1;0;1"
"228497103;De 10 a 15k;B;0;0;;;1800;5;0;1"
"957316938;De 5 a 10k;A;6039,325813;0;15,09831453;;5600;12;1;1"
"392518113;De 5 a 10k;C;3355,410534;3915,179207;16,77705267;19,57589603;1600;8;1;0"
"873418801;De 0 a 5k;A;2230,347362;0;22,30347362;;4200;20;1;0"
"146945562;De 10 a 15k;B;16247,36751;28561,64825;10,83157834;23,80137354;10800;21;1;0"
"352393713;De 0 a 5k;C;9648,995029;5480,267191;24,12248757;13,70066798;10000;19;1;0"
"977390752;De 5 a 10k;B;0;16255,46768;;16,25546768;16400;81;1;1"
"930017305;De 10 a 15k;A;33559,12993;4732,605635;22,37275329;15,77535212;6600;11;1;1"
"768089768;De 10 a 15k;B;14973,10701;13979,25817;24,95517835;15,53250908;8400;15;1;0"
"201950112;De 0 a 5k;C;9750,230327;0;24,37557582;;2800;24;1;1"
"806273505;De 10 a 15k;A;35979,14778;10654,18678;23,98609852;17,75697797;20700;39;1;0"
"743801019;De 0 a 5k;C;11310,12166;8720,607002;28,27530416;17,441214;1200;4;1;0"
